date,WaterLevel,Discharge,EC@25C (µS/cm):F,Relative humidity in percentage %,Air Temperature in degrees C,Wind Speed along North in km/h,Wind Speed along East in km/h,WaterTemperature
01/01/2011 11:00,31.63933333,5895.05,184.0,32.5,28.1,-12.51659002,5.923130932,25.7
01/01/2011 12:00,31.63933333,5895.05,184.0,26.5,30.65,-4.416555318,3.092505326,25.7
01/01/2011 13:00,31.63933333,5895.05,184.0,25.5,32.8,-6.401250395,1.128713155,25.7
01/01/2011 14:00,31.63933333,5895.05,184.0,22.0,34.75,0.923454387,-1.262829924,25.7
01/01/2011 15:00,31.63933333,5895.05,184.0,19.5,36.15,1.78857623,-10.14351986,25.7
01/01/2011 16:00,31.63933333,5895.05,184.0,20.0,36.45,-10.25776156,-4.066146435,25.7
01/01/2011 17:00,31.63933333,5895.05,184.0,18.5,37.05,-14.81463959,-10.76484888,25.7
01/01/2011 18:00,31.63933333,5895.05,184.0,21.5,33.9,-18.44500644,-8.413524598,25.7
01/01/2011 19:00,31.63933333,5895.05,184.0,23.0,31.15,-18.82065882,0.43848852,25.7
01/01/2011 20:00,31.63933333,5895.05,184.0,25.0,30.15,-12.90125039,1.128713155,25.7
01/01/2011 21:00,31.63933333,5895.05,184.0,22.0,29.35,-13.68882777,-0.15628336,25.7
01/01/2011 22:00,31.63933333,5895.05,184.0,23.0,27.95,-14.28190639,0.781851057,25.7
01/01/2011 23:00,31.63933333,5895.05,184.0,24.5,26.8,-15.12762974,1.089669186,25.7
01/01/2012 00:00,31.0775,5895.05,49.7,37.5,25.65,3.99353156,9.1153323,26.225
01/01/2012 01:00,31.07625,5895.05,49.5,40.5,24.1,7.889459496,7.889459496,26.175
01/01/2012 02:00,31.07525,5895.05,49.275,47.5,22.55,7.890257764,6.62071238,26.1
01/01/2012 03:00,31.072,5895.05,48.9,50.0,21.35,11.25833025,6.5,26.1
01/01/2012 04:00,31.07125,5895.05,49.275,53.0,21.25,12.21600407,4.446261863,26.1
01/01/2012 05:00,31.06875,5895.05,48.925,48.0,21.25,13.90745079,5.061898121,26.1
01/01/2012 06:00,31.068,5895.05,49.1,46.5,21.5,15.12762974,3.972228935,26.025
01/01/2012 07:00,31.0655,5895.05,49.275,45.5,22.7,13.39557941,3.508127446,26.225
01/01/2012 08:00,31.0305,5895.05,50.8,27.0,27.7,22.84753987,4.028637722,26.625
01/01/2012 09:00,31.01225,5895.05,52.35,24.5,30.05,18.42390435,-1.441279875,27.025
01/01/2012 10:00,31.008,5895.05,50.7,20.5,32.2,20.18855894,-3.559787642,27.3
01/01/2012 11:00,30.99575,5895.05,50.6,16.5,34.4,21.45817917,-5.749701779,27.5
01/01/2012 12:00,30.99225,5895.05,50.55,15.0,35.45,17.93433184,0.59477188,27.775
01/01/2012 13:00,30.98225,5895.05,49.575,14.5,36.9,13.80306947,-4.691279875,27.9
01/01/2012 14:00,30.979,5895.05,49.375,14.0,37.3,11.91617381,-0.15628336,27.725
01/01/2012 15:00,30.97925,5895.05,48.45,12.0,37.6,11.14408854,2.277570205,27.625
01/01/2012 16:00,30.96825,5895.05,48.175,14.0,38.2,1.409103466,1.9,27.575
01/01/2012 17:00,30.96975,5895.05,48.425,12.5,38.1,0.309512348,-4.921101766,27.475
01/01/2012 18:00,30.976,5895.05,47.73333333,14.5,38.2,-5.640896534,5.970319398,27.375
01/01/2012 19:00,30.975,5895.05,47.675,14.0,37.6,-4.32077831,7.171240842,27.3
01/01/2012 20:00,30.97,5895.05,48.05,20.5,36.1,-4.64649543,4.510912913,27.225
01/01/2012 21:00,30.96925,5895.05,47.625,33.0,30.95,1.607494674,4.416555318,27.075
01/01/2012 22:00,30.969,5895.05,49.25,30.0,29.6,8.468728879,9.606370573,26.95
01/01/2012 23:00,30.96725,5895.05,49.75,22.5,30.05,13.1870927,12.94674188,26.85
01/01/2013 00:00,30.92075,5895.05,142.225,24.5,23.2,-9.429165125,-3.25,25.075
01/01/2013 01:00,30.92,5895.05,142.675,23.5,24.3,-17.23413568,-3.038843109,25.05
01/01/2013 02:00,30.9205,5895.05,142.2,31.0,23.15,-13.68882777,-2.41370967,25.0
01/01/2013 03:00,30.92,5895.05,141.6,36.0,20.65,-12.50925243,-3.351844086,25.0
01/01/2013 04:00,30.919,5895.05,140.8,42.5,19.6,-13.68882777,-2.41370967,25.0
01/01/2013 05:00,30.92075,5895.05,140.725,49.0,18.3,-10.21492342,-0.972429795,24.9
01/01/2013 06:00,30.91925,5895.05,145.25,54.0,16.75,-11.02984683,-1.94485959,24.825
01/01/2013 07:00,30.92075,5895.05,147.725,52.5,17.7,-9.257192878,-1.63229287,25.05
01/01/2013 08:00,30.91825,5895.05,147.125,45.5,21.05,-11.91617381,2.10114295,25.6
01/01/2013 09:00,30.918,5895.05,142.475,35.5,24.3,-9.049608278,6.528119463,26.125
01/01/2013 10:00,30.92,5895.05,143.55,25.5,26.9,-8.199428398,2.11582298,26.45
01/01/2013 11:00,30.9195,5895.05,147.075,16.0,29.8,-11.11492342,-0.972429795,27.15
01/01/2013 12:00,30.9225,5895.05,151.375,13.0,31.65,-3.044025957,-11.66352907,27.9
01/01/2013 13:00,30.92725,5895.05,147.35,10.0,33.05,7.016886653,-12.77873763,27.5
01/01/2013 14:00,30.92475,5895.05,144.825,7.5,33.9,-7.622563235,-19.49583744,26.65
01/01/2013 15:00,30.92875,5895.05,144.2,6.0,34.6,-5.44188365,-20.61245581,26.525
01/01/2013 16:00,30.9205,5895.05,143.2,4.5,35.55,-9.735158318,-16.49712765,26.575
01/01/2013 17:00,30.92775,5895.05,142.7,4.5,35.35,-13.19208185,-18.97700166,26.25
01/01/2013 18:00,30.9175,5895.05,142.5,5.5,34.65,-15.25583554,-18.18119681,26.025
01/01/2013 19:00,30.924,5895.05,142.675,7.0,34.2,-13.75565485,-16.39335108,25.875
01/01/2013 20:00,30.92175,5895.05,140.325,9.5,32.5,-13.40577775,-11.24878317,25.75
01/01/2013 21:00,30.91825,5895.05,141.575,12.5,30.2,-12.71633776,-10.67027432,25.5
01/01/2013 22:00,30.9185,5895.05,142.425,13.5,28.3,-14.09521775,-11.82729202,25.375
01/01/2013 23:00,30.91775,5895.05,142.15,16.5,26.25,-11.297894,-8.006628312,25.175
01/01/2014 00:00,30.849,5895.05,89.175,25.5,22.8,5.371101766,7.67072828,25.4
01/01/2014 01:00,30.849,5895.05,89.375,24.5,22.8,8.356238926,9.958577761,25.35
01/01/2014 02:00,30.849,5895.05,91.35,19.0,24.0,11.00386604,11.11479719,25.3
01/01/2014 03:00,30.849,5895.05,89.875,25.0,21.6,10.608454,7.428119463,25.3
01/01/2014 04:00,30.849,5895.05,88.375,25.0,20.95,13.59659884,7.85,25.225
01/01/2014 05:00,30.849,5895.05,88.275,22.0,21.3,15.59889751,5.677534379,25.15
01/01/2014 06:00,30.849,5895.05,89.625,19.0,21.8,15.76688247,7.43876719,25.1
01/01/2014 07:00,30.849,5895.05,92.15,15.5,23.15,17.75352078,10.25,25.2
01/01/2014 08:00,30.849,5895.05,89.675,12.5,26.3,24.28900172,7.84259398,25.35
01/01/2014 09:00,30.849,5895.05,88.425,10.0,29.2,23.0032604,2.248743901,25.475
01/01/2014 10:00,30.849,5895.05,89.575,11.5,29.65,10.04572044,-4.857494674,25.6
01/01/2014 11:00,30.849,5895.05,88.55,10.0,31.1,17.5,-4.29e-15,25.675
01/01/2014 12:00,30.849,5895.05,88.0,10.0,32.45,13.29601289,-6.373130932,26.05
01/01/2014 13:00,30.849,5895.05,86.075,7.0,35.3,14.9874596,-6.98876719,26.125
01/01/2014 14:00,30.849,5895.05,85.2,6.0,36.65,16.49712765,-9.735158318,26.1
01/01/2014 15:00,30.849,5895.05,85.1,5.5,37.05,10.52455735,-3.830625605,26.025
01/01/2014 16:00,30.849,5895.05,85.0,6.0,36.95,1.028985825,-5.105995317,25.925
01/01/2014 17:00,30.849,5895.05,84.4,5.5,35.85,-8.934747775,-10.64801776,25.775
01/01/2014 18:00,30.849,5895.05,85.55,8.5,34.9,1.157017697,-7.200817765,25.625
01/01/2014 19:00,30.849,5895.05,85.4,17.5,32.7,-8.357037194,-2.647627114,25.575
01/01/2014 20:00,30.849,5895.05,85.0,26.0,30.2,-2.627979088,8.536025182,25.525
01/01/2014 21:00,30.849,5895.05,84.375,27.5,30.05,1.489811148,-1.046086547,25.4
01/01/2014 22:00,30.849,5895.05,86.175,27.5,28.75,-4.849742261,-2.8,25.4
01/01/2014 23:00,30.849,5895.05,86.7,31.0,28.55,7.580745416,-5.499610614,25.4
01/01/2015 00:00,31.00925,5895.05,110.625,32.5,18.95,-3.570831959,-1.299676545,25.1
01/01/2015 01:00,31.0095,5895.05,110.7,37.0,17.95,-2.658980933,0.46885008,25.025
01/01/2015 02:00,31.00675,5895.05,109.175,38.0,16.5,-0.307818129,-0.845723359,24.975
01/01/2015 03:00,31.006,5895.05,110.925,33.0,17.05,-7.919492974,1.083853565,24.9
01/01/2015 04:00,31.005,5895.05,106.975,33.5,16.55,-8.442269461,0.659863075,24.825
01/01/2015 05:00,31.00425,5895.05,112.25,34.0,15.65,-8.428596439,0.816146435,24.775
01/01/2015 06:00,31.00325,5895.05,113.0,36.5,14.75,-2.33826859,1.35,24.7
01/01/2015 07:00,31.00275,5895.05,109.275,35.5,17.1,1.735526546,2.068319996,24.675
01/01/2015 08:00,31.00125,5895.05,110.65,30.5,21.9,6.189848881,6.890507149,24.8
01/01/2015 09:00,31.003,5895.05,109.05,21.0,26.15,13.06172743,4.754079992,25.0
01/01/2015 10:00,31.00425,5895.05,110.025,14.5,29.75,11.73716716,5.473130932,25.2
01/01/2015 11:00,31.00275,5895.05,106.75,13.5,31.9,9.962278676,-1.915312803,25.375
01/01/2015 12:00,30.998,5895.05,109.15,12.0,33.55,0.615636258,-10.52455735,25.55
01/01/2015 13:00,30.99825,5895.05,109.75,11.0,35.0,-5.241279875,-8.17390435,25.75
01/01/2015 14:00,30.99725,5895.05,113.225,9.5,35.55,-4.97928888,-7.978119463,25.95
01/01/2015 15:00,31.00425,5895.05,114.325,10.0,35.85,6.399610614,-9.139591143,25.9
01/01/2015 16:00,30.9985,5895.05,109.425,8.5,36.45,7.529165125,6.540896534,26.0
01/01/2015 17:00,30.9935,5895.05,109.75,9.0,36.5,5.105995317,8.228207053,25.875
01/01/2015 18:00,30.9825,5895.05,111.8,9.0,36.15,5.951718675,9.69304288,25.85
01/01/2015 19:00,30.992,5895.05,109.85,8.5,35.8,8.248438861,7.32928888,25.8
01/01/2015 20:00,30.99575,5895.05,111.925,11.5,33.7,-0.812072159,4.605490073,25.7
01/01/2015 21:00,30.997,5895.05,112.95,18.5,29.6,-3.132032916,3.489477733,25.7
01/01/2015 22:00,30.99775,5895.05,111.65,21.0,28.4,-3.322429795,9.585242815,25.6
01/01/2015 23:00,30.9945,5895.05,110.025,21.0,27.35,-0.972429795,10.21492342,25.575
01/01/2016 00:00,30.93,5895.05,106.0,19.0,29.4,0.719016922,2.29993407,24.65
01/01/2016 01:00,30.9295,5895.05,105.15,24.5,28.8,8.486874715,3.957494674,24.675
01/01/2016 02:00,30.931,5895.05,105.7,26.0,26.95,-4.628596439,-0.816146435,24.575
01/01/2016 03:00,30.93025,5895.05,106.3,27.0,26.75,4.190896534,3.458845727,24.55
01/01/2016 04:00,30.93225,5895.05,104.625,33.5,25.2,0.0,0.0,24.525
01/01/2016 05:00,30.93025,5895.05,104.825,31.0,25.0,-5.949877468,-2.36885008,24.525
01/01/2016 06:00,30.9285,5895.05,105.075,27.5,25.05,-5.542269461,0.659863075,24.65
01/01/2016 07:00,30.93175,5895.05,104.625,29.5,25.9,3.131558803,5.680082699,24.675
01/01/2016 08:00,30.93675,5895.05,104.025,25.5,28.3,7.539565323,-3.258739352,24.7
01/01/2016 09:00,30.94025,5895.05,104.25,22.0,29.75,3.115678925,-1.612894386,24.825
01/01/2016 10:00,30.94475,5895.05,103.575,21.5,30.4,8.833110635,-3.214989347,24.95
01/01/2016 11:00,30.94075,5895.05,102.175,15.5,32.7,1.915312803,-10.86227868,24.925
01/01/2016 12:00,30.9395,5895.05,100.525,14.0,33.6,5.278713155,-13.58926125,25.0
01/01/2016 13:00,30.947,5895.05,105.55,13.0,35.0,1.441279875,-16.47390435,25.0
01/01/2016 14:00,30.9475,5895.05,100.325,18.0,34.2,0.15628336,-21.07488591,25.0
01/01/2016 15:00,30.9515,5895.05,105.525,20.0,34.4,-0.15628336,-21.07488591,25.0
01/01/2016 16:00,30.94525,5895.05,105.775,17.0,34.8,-5.28560029,-19.72612883,25.0
01/01/2016 17:00,30.943,5895.05,104.375,16.0,34.9,-2.88e-15,-15.7,24.975
01/01/2016 18:00,30.93475,5895.05,106.9,15.5,34.55,-1.128713155,-12.90125039,24.925
01/01/2016 19:00,30.93425,5895.05,106.5,15.5,33.95,-0.972429795,-12.01492342,24.95
01/01/2016 20:00,30.9325,5895.05,105.225,16.5,33.0,-1.89e-15,-10.3,24.825
01/01/2016 21:00,30.93825,5895.05,107.1,21.0,31.15,3.830625605,-10.52455735,24.7
01/01/2016 22:00,30.94075,5895.05,106.9,25.0,30.15,0.972429795,-12.01492342,24.825
01/01/2016 23:00,30.9435,5895.05,108.075,30.5,29.5,-1.284996515,-13.78757737,24.725
01/01/2017 00:00,31.4085,5895.05,245.95,36.5,24.5,-11.73716716,-5.473130932,27.975
01/01/2017 01:00,31.40775,5895.05,248.825,47.0,22.9,-13.68882777,-2.41370967,27.9
01/01/2017 02:00,31.407,5895.05,246.225,53.5,21.55,-14.68757737,1.284996515,27.9
01/01/2017 03:00,31.40725,5895.05,246.575,59.0,20.4,-14.16009553,-4.119015114,27.8
01/01/2017 04:00,31.407,5895.05,246.9,66.0,19.05,-16.16433776,-6.409996515,27.8
01/01/2017 05:00,31.408,5895.05,243.775,69.0,18.25,-9.549742261,-2.8,27.75
01/01/2017 06:00,31.40925,5895.05,245.475,72.5,17.35,-7.641151357,-3.649676545,27.7
01/01/2017 07:00,31.4055,5895.05,249.075,72.5,17.25,-6.258591547,-3.820998802,27.7
01/01/2017 08:00,31.41,5895.05,250.05,68.0,18.25,-12.85673973,-8.906628312,27.7
01/01/2017 09:00,31.41325,5895.05,245.15,62.5,19.6,-15.83318296,-7.296585319,27.75
01/01/2017 10:00,31.41675,5895.05,248.025,53.0,21.15,-13.87695554,-17.02417911,27.925
01/01/2017 11:00,31.40675,5895.05,249.625,49.0,22.35,-12.613573,-18.28756166,28.0
01/01/2017 12:00,31.41225,5895.05,251.05,48.0,23.35,-13.66639554,-16.04384224,28.0
01/01/2017 13:00,31.408,5895.05,246.275,42.0,24.8,-13.40577775,-11.24878317,28.075
01/01/2017 14:00,31.40475,5895.05,251.575,39.0,26.1,-11.47314018,-14.23184936,28.075
01/01/2017 15:00,31.40025,5895.05,245.125,35.0,27.2,-16.39335108,-13.75565485,28.0
01/01/2017 16:00,31.39975,5895.05,250.475,32.5,28.1,-14.99132041,-11.93316888,28.0
01/01/2017 17:00,31.39575,5895.05,247.175,30.5,28.55,-15.3619152,-5.591279875,28.0
01/01/2017 18:00,31.38875,5895.05,250.55,29.5,28.15,-16.8232651,-14.11639554,27.95
01/01/2017 19:00,31.38525,5895.05,244.725,30.0,27.3,-17.5219325,-8.271585319,27.9
01/01/2017 20:00,31.385,5895.05,246.875,31.5,26.05,-19.26369873,-7.011412938,27.825
01/01/2017 21:00,31.38375,5895.05,245.075,35.5,24.5,-20.09178937,-11.6,27.775
01/01/2017 22:00,31.3855,5895.05,247.6,46.5,22.15,-23.38404842,-10.90416086,27.675
01/01/2017 23:00,31.38875,5895.05,245.325,51.5,20.7,-18.27702147,-6.652291788,27.625
01/01/2018 00:00,31.09525,5895.05,138.45,41.0,22.5,-16.81907646,-4.587865193,26.35
01/01/2018 01:00,31.0955,5895.05,138.25,49.5,20.6,-18.12046266,-3.195126469,26.3
01/01/2018 02:00,31.09625,5895.05,138.525,55.5,19.05,-15.7,1.92e-15,26.3
01/01/2018 03:00,31.098,5895.05,138.125,60.0,17.65,-11.2,1.37e-15,26.3
01/01/2018 04:00,31.097,5895.05,137.85,65.5,16.45,-9.585242815,-3.322429795,26.2
01/01/2018 05:00,31.097,5895.05,139.65,72.0,15.4,-10.14351986,-1.78857623,26.2
01/01/2018 06:00,31.09725,5895.05,138.625,76.0,14.8,-9.045151757,-2.423641109,26.175
01/01/2018 07:00,31.09875,5895.05,138.925,75.0,15.1,-5.589525426,-7.170442573,26.3
01/01/2018 08:00,31.0995,5895.05,141.4,69.0,17.0,-15.19944875,-2.83876719,26.45
01/01/2018 09:00,31.102,5895.05,141.375,60.5,19.15,-14.68757737,1.284996515,26.6
01/01/2018 10:00,31.09975,5895.05,142.975,52.5,21.05,-11.25099266,-3.928713155,26.775
01/01/2018 11:00,31.099,5895.05,142.25,46.0,22.85,-11.73716716,-5.473130932,26.875
01/01/2018 12:00,31.102,5895.05,143.425,40.0,24.85,-5.165312803,-10.8914438,27.0
01/01/2018 13:00,31.1035,5895.05,144.175,35.5,26.7,-4.828713155,-12.80983838,27.1
01/01/2018 14:00,31.09825,5895.05,144.025,30.5,28.05,4.6,-16.26743371,27.125
01/01/2018 15:00,31.0975,5895.05,143.9,23.5,29.2,-6.197908186,-13.84263323,27.075
01/01/2018 16:00,31.09675,5895.05,143.7,21.0,30.2,-5.629165125,-12.45,26.925
01/01/2018 17:00,31.09775,5895.05,143.625,19.0,30.65,1.128713155,-12.90125039,26.875
01/01/2018 18:00,31.10225,5895.05,143.2,19.0,31.15,-5.061898121,-13.90745079,26.8
01/01/2018 19:00,31.09575,5895.05,142.775,20.0,30.8,-6.757878279,-9.651250395,26.775
01/01/2018 20:00,31.09175,5895.05,141.925,22.5,29.2,-10.42535719,-10.42535719,26.7
01/01/2018 21:00,31.09375,5895.05,142.0,27.5,27.05,-11.38787687,-7.878119463,26.6
01/01/2018 22:00,31.09375,5895.05,141.2,31.0,25.65,-12.03775311,-6.95,26.45
01/01/2018 23:00,31.096,5895.05,140.775,40.0,23.7,-21.7589022,-10.14634273,26.325
01/01/2019 00:00,31.1775,12045.65,88.875,20.5,29.6,-12.80250079,-1.11e-15,27.175
01/01/2019 01:00,31.179,10553.01,88.175,18.5,27.45,-16.3478087,-2.882559749,27.1
01/01/2019 02:00,31.178,10733.81,88.875,22.5,25.9,-15.46148172,-2.726276389,27.0
01/01/2019 03:00,31.177,9905.99,88.8,30.5,24.4,-13.78757737,-1.284996515,27.0
01/01/2019 04:00,31.17625,10193.91,89.15,35.0,23.2,-13.0,1.59e-15,26.95
01/01/2019 05:00,31.179,10975.65,88.825,34.5,22.45,-12.01492342,-0.972429795,26.9
01/01/2019 06:00,31.181,10252.99,89.45,43.0,21.35,-11.02984683,-1.94485959,26.875
01/01/2019 07:00,31.18075,10148.95,89.225,40.5,21.3,-13.68882777,-2.41370967,26.9
01/01/2019 08:00,31.17975,10302.95,87.975,38.5,22.55,-15.57390435,-1.441279875,27.025
01/01/2019 09:00,31.17975,9630.66,88.25,37.0,24.8,-13.80125039,-1.128713155,27.225
01/01/2019 10:00,31.18175,10206.31,87.85,34.0,27.45,-15.46148172,-0.15628336,27.4
01/01/2019 11:00,31.1815,10452.35,88.025,30.5,30.45,-17.5,2.14e-15,27.6
01/01/2019 12:00,31.17875,10725.03,87.125,21.5,32.35,-19.29427947,-1.779893821,27.7
01/01/2019 13:00,31.18,10911.59,87.5,15.0,34.2,-16.47390435,1.441279875,27.8
01/01/2019 14:00,31.18225,10058.59,87.55,13.0,35.7,-13.35497579,-1.402235906,27.8
01/01/2019 15:00,31.17975,10793.65,88.175,10.5,36.35,-15.08702612,1.553770675,27.775
01/01/2019 16:00,31.17675,10503.86,88.7,9.0,37.65,-13.63616259,-9.356628312,27.675
01/01/2019 17:00,31.18375,10453.45,89.35,8.5,37.7,-17.62361697,-10.175,27.6
01/01/2019 18:00,31.1865,10814.13,89.175,6.5,37.85,-13.35497579,-3.659662215,27.525
01/01/2019 19:00,31.183,10708.95,90.15,6.0,36.95,-14.20069915,3.967480344,27.5
01/01/2019 20:00,31.185,10707.56,90.4,7.5,35.05,-12.9167425,4.534996515,27.4
01/01/2019 21:00,31.1855,11138.82,92.15,12.0,30.6,-7.033165996,2.559863075,27.4
01/01/2019 22:00,31.19125,10911.65,90.425,14.5,28.35,-8.158824779,-0.947631598,27.3
01/01/2019 23:00,31.1875,10811.79,88.525,18.5,29.6,-14.57515474,-2.569993029,27.2
01/01/2020 00:00,30.981,5945.44,98.975,25.5,21.45,-14.20803674,-6.53876719,30.35
01/01/2020 01:00,30.98275,6076.47,98.325,30.0,20.2,-16.44462086,-5.985352508,30.2
01/01/2020 02:00,30.9825,5982.76,98.225,34.0,18.95,-15.9733531,-4.280047064,30.075
01/01/2020 03:00,30.98275,6076.72,98.85,38.5,17.75,-16.3478087,-2.882559749,29.975
01/01/2020 04:00,30.982,6204.785,97.65,43.0,16.7,-15.46148172,-2.726276389,29.875
01/01/2020 05:00,30.9815,6071.24,97.05,46.5,15.7,-15.46148172,-2.726276389,29.8
01/01/2020 06:00,30.979,5997.645,96.15,49.0,14.8,-13.68882777,-2.41370967,29.65
01/01/2020 07:00,30.98,6385.81,95.575,49.5,14.95,-13.78757737,-1.284996515,29.575
01/01/2020 08:00,30.98275,5856.04,96.775,45.5,16.45,-15.58757737,1.284996515,29.8
01/01/2020 09:00,30.98375,5912.985,96.6,38.0,19.2,-12.51659002,5.923130932,30.15
01/01/2020 10:00,30.984,11219.61,96.2,33.5,21.2,-9.846848342,9.735917192,30.325
01/01/2020 11:00,30.98533333,6159.48,94.8,28.5,23.25,-10.24156756,6.093432266,30.75
01/01/2020 12:00,30.982,6980.785,96.025,22.5,24.8,-12.54985605,0.630316288,30.975
01/01/2020 13:00,30.98233333,6246.02,96.775,20.0,26.15,-11.02984683,1.94485959,31.125
01/01/2020 14:00,30.98125,6542.745,96.25,17.5,27.6,-8.248438861,-7.32928888,31.15
01/01/2020 15:00,30.9765,6479.83,97.35,16.5,29.3,-12.12916512,3.25,31.05
01/01/2020 16:00,30.97625,6079.01,97.425,15.0,30.05,-5.473130932,11.73716716,30.825
01/01/2020 17:00,30.97725,6221.035,96.525,12.5,31.05,-7.03826859,1.35,30.7
01/01/2020 18:00,30.98375,6074.63,96.55,9.5,31.4,-11.22916512,-3.25,30.6
01/01/2020 19:00,30.98175,6349.57,98.025,10.5,30.95,-12.03775311,-6.95,30.5
01/01/2020 20:00,30.98525,6353.35,98.025,11.5,29.9,-10.52455735,-3.830625605,30.4
01/01/2020 21:00,30.987,6397.13,95.55,16.0,26.75,-7.987387277,-2.907171218,30.275
01/01/2020 22:00,30.986,6377.08,98.375,18.0,25.0,-8.833110635,-3.214989347,30.1
01/01/2020 23:00,30.985,6123.14,97.175,21.0,23.45,-8.370865901,-1.47600951,30.0
01/01/2021 00:00,30.981,8243.24,99.975,29.5,26.85,-18.39427947,1.779893821,24.475
01/01/2021 01:00,30.97725,8243.24,99.675,34.0,25.3,-10.57847391,3.184996515,24.4
01/01/2021 02:00,30.97575,8243.24,99.6,45.0,25.45,2.983974356,5.981295599,24.4
01/01/2021 03:00,30.97525,8288.56,99.45,46.0,23.65,0.0,0.0,24.4
01/01/2021 04:00,30.974,8329.44,99.9,49.5,21.85,-9.200408883,3.021101766,24.375
01/01/2021 05:00,30.97275,7871.39,99.825,62.0,21.65,0.659863075,7.542269461,24.3
01/01/2021 06:00,30.97225,8191.91,99.175,61.5,22.15,-2.25742631,12.80250079,24.3
01/01/2021 07:00,30.97425,8191.91,98.875,60.0,22.7,2.25742631,12.80250079,24.4
01/01/2021 08:00,30.963,7840.05,99.1,55.0,24.6,3.972228935,15.12762974,24.55
01/01/2021 09:00,30.95525,7840.05,99.125,50.0,26.4,9.48513716,13.54617973,24.725
01/01/2021 10:00,30.9545,7840.05,99.35,44.0,28.4,10.74760888,12.322234,24.9
01/01/2021 11:00,30.9505,8423.32,99.575,39.5,29.6,7.870844027,6.400408883,25.1
01/01/2021 12:00,30.95025,8423.32,100.125,34.5,31.6,4.133565522,8.316563197,25.3
01/01/2021 13:00,30.959,8423.32,99.675,30.0,33.0,3.550065717,6.370831959,25.45
01/01/2021 14:00,30.9475,8423.32,99.175,28.0,33.7,-0.887222929,6.87928888,25.55
01/01/2021 15:00,30.95,7989.395,99.2,26.5,33.8,-1.099166368,9.890875116,25.475
01/01/2021 16:00,30.95025,8052.28,99.2,24.5,34.7,3.146865011,-0.187170076,25.5
01/01/2021 17:00,30.95575,8052.28,99.625,23.0,34.8,4.572838678,8.536025182,25.5
01/01/2021 18:00,30.95125,8052.28,99.6,32.0,32.45,-7.513524598,16.88616071,25.325
01/01/2021 19:00,30.9475,8052.28,99.8,43.0,29.55,-6.06701709,24.15776372,25.2
01/01/2021 20:00,30.9435,8052.28,99.975,53.5,26.8,-6.075355645,22.67353594,25.125
01/01/2021 21:00,30.94125,8052.28,99.95,60.0,25.4,4.429160856,25.11901944,25.025
01/01/2021 22:00,30.947,8052.28,99.65,65.0,24.1,9.781776099,26.87520895,24.975
01/01/2021 23:00,30.95475,8052.28,99.5,67.5,23.85,18.14169246,25.60511913,24.9
01/01/2022 00:00,31.9135,52059.7425,146.75,22.0,28.35,5.15,8.920061659,26.6
01/01/2022 01:00,31.916,60649.5775,147.325,24.5,26.35,7.697485121,4.985526546,26.575
01/01/2022 02:00,31.911,47704.3225,147.025,22.5,26.85,16.3478087,2.882559749,26.5
01/01/2022 03:00,31.91525,52313.2075,147.075,23.0,27.6,16.61260583,7.746585319,26.5
01/01/2022 04:00,31.9165,43254.82,147.15,27.0,25.45,10.39785092,5.822741546,26.5
01/01/2022 05:00,31.9095,60283.365,147.475,29.5,23.7,7.580745416,5.499610614,26.475
01/01/2022 06:00,31.90525,43197.2175,147.7,34.0,21.75,0.45,0.779422863,26.475
01/01/2022 07:00,31.9065,59600.145,149.875,27.5,25.3,5.500408883,6.3119983,26.5
01/01/2022 08:00,31.90025,52252.435,147.875,23.5,28.3,10.64801776,8.934747775,26.5
01/01/2022 09:00,31.886,29924.74,148.075,21.5,30.4,11.47785973,7.749610614,26.6
01/01/2022 10:00,31.88025,57076.5675,147.875,16.5,33.3,13.58926125,5.278713155,26.7
01/01/2022 11:00,31.88125,56455.025,149.0,15.5,34.8,13.68882777,-2.41370967,26.825
01/01/2022 12:00,31.87525,57823.2625,146.925,13.5,36.3,8.356238926,-9.958577761,26.9
01/01/2022 13:00,31.8705,42332.71,147.15,10.5,37.15,7.556628312,-10.51847114,26.925
01/01/2022 14:00,31.8805,48372.5625,146.7,9.0,38.2,18.12046266,3.195126469,26.9
01/01/2022 15:00,31.8845,59794.2825,147.0,9.0,38.6,6.62071238,0.689439999,27.0
01/01/2022 16:00,31.8885,57790.845,147.3,9.5,39.1,9.202890175,-3.977282162,27.0
01/01/2022 17:00,31.88275,50303.8275,147.55,10.0,38.15,9.699484522,-5.6,27.075
01/01/2022 18:00,31.885,49787.715,147.65,10.0,37.8,6.529165125,-3.25,27.1
01/01/2022 19:00,31.8805,58148.4275,147.6,9.0,37.65,6.512912315,-5.260968884,27.1
01/01/2022 20:00,31.88225,50239.17,147.625,11.5,35.95,2.33826859,-1.35,27.1
01/01/2022 21:00,31.89075,58525.51,147.975,14.0,34.45,-21.39843251,-5.395329219,27.0
01/01/2022 22:00,31.8855,58215.0475,148.2,19.5,32.85,-22.84753987,-4.028637722,27.0
01/01/2022 23:00,31.8855,58850.595,148.9,23.5,31.4,-21.24427947,1.779893821,27.0
01/01/2023 00:00,37.8,0.0,203.3,45.0,24.15,-1.583317462,6.279439538,27.525
01/01/2023 01:00,37.788,0.0,205.125,46.0,23.55,-2.559863075,7.033165996,27.6
